Name,Platform,Year,Genre,Publisher,Global_Sales,Total_Regional_Sales,Sales_Diff
Frogger: Ancient Shadow,PS2,2005.0,Platform,Konami Digital Entertainment,0.1,0.09999999999999999,1.3877787807814457e-17
Dancing on Ice,Wii,2010.0,Sports,Ghostlight,0.1,0.09999999999999999,1.3877787807814457e-17
Motocross Mania 3,PS2,2004.0,Racing,Take-Two Interactive,0.1,0.09999999999999999,1.3877787807814457e-17
The Smurfs 2,Wii,2013.0,Platform,Ubisoft,0.1,0.09999999999999999,1.3877787807814457e-17
Jewels of the Ages,DS,2011.0,Puzzle,City Interactive,0.07,0.06999999999999999,1.3877787807814457e-17
Bejeweled Twist,DS,2010.0,Puzzle,PopCap Games,0.1,0.09999999999999999,1.3877787807814457e-17
Agatha Christie: The ABC Murders,DS,2009.0,Adventure,JoWood Productions,0.1,0.09999999999999999,1.3877787807814457e-17
Aero Gauge,N64,1997.0,Racing,ASCII Entertainment,0.07,0.06999999999999999,1.3877787807814457e-17
Battlezone: Rise of the Black Dogs,N64,2000.0,Strategy,Crave Entertainment,0.07,0.06999999999999999,1.3877787807814457e-17
thinkSMART,DS,2010.0,Misc,Conspiracy Entertainment,0.1,0.09999999999999999,1.3877787807814457e-17
Bee Movie Game,PS2,2007.0,Action,Activision,0.1,0.09999999999999999,1.3877787807814457e-17
Rugby League 3,Wii,2010.0,Sports,Alternative Software,0.07,0.06999999999999999,1.3877787807814457e-17
The Testament of Sherlock Holmes,PC,2012.0,Adventure,Focus Home Interactive,0.07,0.06999999999999999,1.3877787807814457e-17
Toy Soldiers: War Chest,PS4,2015.0,Action,Ubisoft,0.07,0.06999999999999999,1.3877787807814457e-17
Alvin and the Chipmunks: The Squeakquel,Wii,2009.0,Misc,Majesco Entertainment,0.1,0.09999999999999999,1.3877787807814457e-17
Jackass the Game DS,DS,2008.0,Action,Empire Interactive,0.07,0.06999999999999999,1.3877787807814457e-17
Global Touring Challenge: Africa,PS2,2001.0,Racing,Rage Software,0.1,0.09999999999999999,1.3877787807814457e-17
Tokimeki Memorial: Taisen Pazurudama,PS,1996.0,Puzzle,Konami Digital Entertainment,0.1,0.09999999999999999,1.3877787807814457e-17
Tom Clancy's Ghost Recon 2,GC,2005.0,Shooter,Ubisoft,0.07,0.06999999999999999,1.3877787807814457e-17
Rogue Warrior,X360,2009.0,Shooter,Bethesda Softworks,0.11,0.10999999999999999,1.3877787807814457e-17
Bujingai: The Forsaken City,PS2,2003.0,Fighting,505 Games,0.1,0.09999999999999999,1.3877787807814457e-17
Kane & Lynch 2: Dog Days,PC,2010.0,Shooter,Square Enix,0.07,0.06999999999999999,1.3877787807814457e-17
Myst,DS,2007.0,Adventure,Midway Games,0.1,0.09999999999999999,1.3877787807814457e-17
Goal Storm '97,PS,1996.0,Sports,Konami Digital Entertainment,0.11,0.10999999999999999,1.3877787807814457e-17
Shrek: Forever After,X360,2010.0,Platform,Activision,0.1,0.09999999999999999,1.3877787807814457e-17
Dropship: United Peace Force,PS2,2002.0,Simulation,Sony Computer Entertainment,0.1,0.09999999999999999,1.3877787807814457e-17
Igor: The Game,Wii,2008.0,Adventure,CDV Software Entertainment,0.1,0.09999999999999999,1.3877787807814457e-17
InuYasha: Secret of the Divine Jewel,DS,2007.0,Role-Playing,Namco Bandai Games,0.1,0.09999999999999999,1.3877787807814457e-17
SpongeBob's Truth or Square,PSP,2009.0,Action,THQ,0.07,0.06999999999999999,1.3877787807814457e-17
Robot Alchemic Drive,PS2,2002.0,Action,Enix Corporation,0.07,0.06999999999999999,1.3877787807814457e-17
The BIGS 2,PSP,2009.0,Sports,Take-Two Interactive,0.1,0.09999999999999999,1.3877787807814457e-17
The Lord of the Rings: Conquest,DS,2009.0,Action,Electronic Arts,0.11,0.10999999999999999,1.3877787807814457e-17
Shadow Master,PS,1997.0,Adventure,Psygnosis,0.1,0.09999999999999999,1.3877787807814457e-17
TMNT: Mutant Melee,GC,2005.0,Fighting,Konami Digital Entertainment,0.07,0.06999999999999999,1.3877787807814457e-17
Pro Farm 1,PC,2011.0,Simulation,Excalibur Publishing,0.07,0.06999999999999999,1.3877787807814457e-17
Rugby World Cup 2015,PS3,2015.0,Sports,Ubisoft,0.07,0.06999999999999999,1.3877787807814457e-17
Dark Souls,PC,2012.0,Role-Playing,Namco Bandai Games,0.07,0.06999999999999999,1.3877787807814457e-17
Blitz: The League II,X360,2008.0,Sports,Midway Games,0.1,0.09999999999999999,1.3877787807814457e-17
SNK Arcade Classics Vol. 1,Wii,2008.0,Misc,Ignition Entertainment,0.07,0.06999999999999999,1.3877787807814457e-17
Speed,Wii,2010.0,Racing,Unknown,0.07,0.06999999999999999,1.3877787807814457e-17
Horse Life Adventures,DS,2008.0,Simulation,Deep Silver,0.1,0.09999999999999999,1.3877787807814457e-17
Zombie Army Trilogy,XOne,2015.0,Shooter,Rebellion Developments,0.1,0.09999999999999999,1.3877787807814457e-17
Battleborn,PC,2016.0,Shooter,Take-Two Interactive,0.07,0.06999999999999999,1.3877787807814457e-17
Astro Boy: The Video Game,DS,2009.0,Action,D3Publisher,0.1,0.09999999999999999,1.3877787807814457e-17
Brooktown High: Senior Year,PSP,2007.0,Simulation,Konami Digital Entertainment,0.1,0.09999999999999999,1.3877787807814457e-17
Tokobot,PSP,2005.0,Platform,Take-Two Interactive,0.07,0.06999999999999999,1.3877787807814457e-17
Spider-Man: Web of Shadows,DS,2008.0,Action,Activision,0.1,0.09999999999999999,1.3877787807814457e-17
Rocky Balboa,PSP,2007.0,Sports,Ubisoft,0.11,0.10999999999999999,1.3877787807814457e-17
May's Mystery: Forbidden Memories,DS,2011.0,Puzzle,Mastertronic,0.1,0.09999999999999999,1.3877787807814457e-17
Science Papa,DS,2009.0,Misc,Activision,0.11,0.10999999999999999,1.3877787807814457e-17
Tom Clancy's Splinter Cell: Chaos Theory,DS,2005.0,Action,Ubisoft,0.07,0.06999999999999999,1.3877787807814457e-17
Crime Crackers,PS,1994.0,Role-Playing,Sony Computer Entertainment,0.1,0.09999999999999999,1.3877787807814457e-17
Ride,XOne,2015.0,Racing,Milestone S.r.l.,0.1,0.09999999999999999,1.3877787807814457e-17
Touch Mechanic,DS,2008.0,Simulation,Nintendo,0.1,0.09999999999999999,1.3877787807814457e-17
Man vs. Wild,X360,2011.0,Action,Crave Entertainment,0.1,0.09999999999999999,1.3877787807814457e-17
Shrek's Carnival Craze Party Games,PS2,2008.0,Misc,Activision,0.07,0.06999999999999999,1.3877787807814457e-17
Fallout: Brotherhood of Steel,PS2,2004.0,Role-Playing,Avalon Interactive,0.07,0.06999999999999999,1.3877787807814457e-17
Pony Friends 2,Wii,2009.0,Simulation,Eidos Interactive,0.1,0.09999999999999999,1.3877787807814457e-17
NBA Live 16,XOne,2015.0,Sports,Electronic Arts,0.1,0.09999999999999999,1.3877787807814457e-17
Sprint Cars: Road to Knoxville,PS2,2005.0,Racing,THQ,0.07,0.06999999999999999,1.3877787807814457e-17
Nancy Drew: The Model Mysteries,DS,2010.0,Puzzle,THQ,0.1,0.09999999999999999,1.3877787807814457e-17
Jumper: Griffin's Story,PS2,2008.0,Action,Eidos Interactive,0.07,0.06999999999999999,1.3877787807814457e-17
Galerians: Ash,PS2,2002.0,Adventure,Sammy Corporation,0.07,0.06999999999999999,1.3877787807814457e-17
Johnny Bravo in The Hukka-Mega-Mighty-Ultra-Extreme Date-O-Rama,DS,2009.0,Action,Blast! Entertainment Ltd,0.1,0.09999999999999999,1.3877787807814457e-17
Haunting Ground,PS2,2005.0,Action,Capcom,0.07,0.06999999999999999,1.3877787807814457e-17
"Horrid Henry: The Good, The Bad and The Bugly",3DS,2011.0,Platform,Asylum Entertainment,0.07,0.06999999999999999,1.3877787807814457e-17
Street Fighter Collection,PS,1997.0,Fighting,Capcom,0.1,0.09999999999999999,1.3877787807814457e-17
Little League World Series Baseball 2010,X360,2010.0,Sports,Activision,0.1,0.09999999999999999,1.3877787807814457e-17
Paws & Claws: Pet Vet,Wii,2009.0,Simulation,THQ,0.1,0.09999999999999999,1.3877787807814457e-17
Divinity: Original Sin,XOne,2015.0,Role-Playing,Focus Home Interactive,0.07,0.06999999999999999,1.3877787807814457e-17
Silpheed: The Lost Planet,PS2,2000.0,Shooter,Swing! Entertainment,0.07,0.06999999999999999,1.3877787807814457e-17
Leisure Suit Larry: Box Office Bust,PS3,2009.0,Adventure,Codemasters,0.1,0.09999999999999999,1.3877787807814457e-17
NBA Ballers: Rebound,PSP,2006.0,Sports,Midway Games,0.1,0.09999999999999999,1.3877787807814457e-17
Command & Conquer 3: Tiberium Wars,PC,2007.0,Strategy,Electronic Arts,0.07,0.06999999999999999,1.3877787807814457e-17
King's Field: The Ancient City,PS2,2001.0,Role-Playing,Metro 3D,0.1,0.09999999999999999,1.3877787807814457e-17
Atelier Sophie: The Alchemist of the Mysterious Book,PS4,2015.0,Role-Playing,Tecmo Koei,0.1,0.09999999999999999,1.3877787807814457e-17
Dave Mirra BMX Challenge,PSP,2006.0,Sports,Oxygen Interactive,0.07,0.06999999999999999,1.3877787807814457e-17
NASCAR '14,PS3,2014.0,Racing,Deep Silver,0.1,0.09999999999999999,1.3877787807814457e-17
Dynasty Warriors 8: Empires,XOne,2014.0,Action,Tecmo Koei,0.07,0.06999999999999999,1.3877787807814457e-17
Hannspree Ten Kate Honda: SBK Superbike World Championship,PS2,2007.0,Racing,Black Bean Games,0.07,0.06999999999999999,1.3877787807814457e-17
Aqua Teen Hunger Force: Zombie Ninja Pro-Am,PS2,2007.0,Racing,Midway Games,0.07,0.06999999999999999,1.3877787807814457e-17
Escape From Monkey Island,PS2,2001.0,Adventure,LucasArts,0.1,0.09999999999999999,1.3877787807814457e-17
Tournament of Legends,Wii,2010.0,Fighting,Sega,0.07,0.06999999999999999,1.3877787807814457e-17
System Flaw,DS,2009.0,Shooter,Enjoy Gaming ltd.,0.1,0.09999999999999999,1.3877787807814457e-17
Assassin's Creed: Rogue,PC,2015.0,Action,Ubisoft,0.07,0.06999999999999999,1.3877787807814457e-17
Piglet's Big Game,PS2,2003.0,Platform,Gotham Games,0.1,0.09999999999999999,1.3877787807814457e-17
NASCAR,PSP,2006.0,Racing,Electronic Arts,0.1,0.09999999999999999,1.3877787807814457e-17
Winx Club: Quest for the Codex,DS,2006.0,Action,Konami Digital Entertainment,0.06,0.060000000000000005,-6.938893903907228e-18
Deathrow: Underground Team Combat,XB,2002.0,Sports,Ubisoft,0.06,0.060000000000000005,-6.938893903907228e-18
The King of Route 66,PS2,2003.0,Racing,Sega,0.06,0.060000000000000005,-6.938893903907228e-18
Murdered: Soul Suspect,PC,2014.0,Action,Square Enix,0.06,0.060000000000000005,-6.938893903907228e-18
Arc the Lad: End of Darkness,PS2,2004.0,Role-Playing,Sony Computer Entertainment,0.06,0.060000000000000005,-6.938893903907228e-18
Ratchet & Clank Collection,PSV,2014.0,Action,Sony Computer Entertainment,0.06,0.060000000000000005,-6.938893903907228e-18
Cel Damage,GC,2002.0,Racing,Electronic Arts,0.06,0.060000000000000005,-6.938893903907228e-18
Romance of the Three Kingdoms 13,PS4,2015.0,Action,Tecmo Koei,0.06,0.060000000000000005,-6.938893903907228e-18
Noddy in Toyland,DS,2011.0,Misc,GSP,0.06,0.060000000000000005,-6.938893903907228e-18
Steambot Chronicles: Battle Tournament,PSP,2008.0,Fighting,Irem Software Engineering,0.06,0.060000000000000005,-6.938893903907228e-18
Mana Khemia: Alchemists of Al-Revis,PS2,2007.0,Role-Playing,Nippon Ichi Software,0.06,0.060000000000000005,-6.938893903907228e-18
Mirror's Edge,PC,2009.0,Platform,Electronic Arts,0.06,0.060000000000000005,-6.938893903907228e-18
Order Up!!,PS3,2011.0,Action,Funbox Media,0.06,0.060000000000000005,-6.938893903907228e-18
Legend of Kay,PS4,2015.0,Action,Nordic Games,0.06,0.060000000000000005,-6.938893903907228e-18
Tonka Rescue Patrol,GC,2003.0,Action,TDK Mediactive,0.06,0.060000000000000005,-6.938893903907228e-18
Mayhem 3D,PS3,2011.0,Racing,Evolved Games,0.06,0.060000000000000005,-6.938893903907228e-18
Titan Quest,PC,2006.0,Role-Playing,THQ,0.06,0.060000000000000005,-6.938893903907228e-18
Samurai Jack: The Shadow of Aku,PS2,2004.0,Action,Sega,0.06,0.060000000000000005,-6.938893903907228e-18
F1 2001,XB,2001.0,Racing,Electronic Arts,0.06,0.060000000000000005,-6.938893903907228e-18
The Book of Unwritten Tales: The Critter Chronicles,PC,2011.0,Action,Crimson Cow,0.06,0.060000000000000005,-6.938893903907228e-18
Harry Potter and the Sorcerer's Stone,PC,2001.0,Action,Electronic Arts,0.06,0.060000000000000005,-6.938893903907228e-18
Intellivision Lives!,GC,2004.0,Misc,Crave Entertainment,0.06,0.060000000000000005,-6.938893903907228e-18
Generator Rex: Agent of Providence,X360,2011.0,Action,Activision,0.06,0.060000000000000005,-6.938893903907228e-18
Star Wars Knights of the Old Republic II: The Sith Lords,PC,2005.0,Role-Playing,LucasArts,0.06,0.060000000000000005,-6.938893903907228e-18
Blur,PC,2010.0,Racing,Activision,0.06,0.060000000000000005,-6.938893903907228e-18
The Fast and the Furious,PS2,2006.0,Racing,Namco Bandai Games,0.06,0.060000000000000005,-6.938893903907228e-18
Game of Thrones (Telltale),PS3,2015.0,Adventure,Telltale Games,0.06,0.060000000000000005,-6.938893903907228e-18
Jewel Master: Cradle of Persia,DS,2012.0,Puzzle,Rising Star Games,0.06,0.060000000000000005,-6.938893903907228e-18
Syphon Filter: Logan's Shadow,PS2,2010.0,Shooter,Sony Computer Entertainment,0.06,0.060000000000000005,-6.938893903907228e-18
V-Rally 3,PS2,2002.0,Racing,Atari,0.06,0.060000000000000005,-6.938893903907228e-18
Warhammer: Battle For Atluma,PSP,2006.0,Action,Namco Bandai Games,0.06,0.060000000000000005,-6.938893903907228e-18
The Saboteur,PC,2009.0,Action,Electronic Arts,0.06,0.060000000000000005,-6.938893903907228e-18
Warriors: Legends of Troy,X360,2011.0,Action,Tecmo Koei,0.06,0.060000000000000005,-6.938893903907228e-18
CMT Presents: Karaoke Revolution Country,PS2,2006.0,Misc,Konami Digital Entertainment,0.06,0.060000000000000005,-6.938893903907228e-18
Tom Clancy's Ghost Recon: Advanced Warfighter,PS2,2006.0,Shooter,Ubisoft,0.06,0.060000000000000005,-6.938893903907228e-18
Star Trek: Tactical Assault,DS,2006.0,Strategy,Ubisoft,0.06,0.060000000000000005,-6.938893903907228e-18
Mystic Heroes,PS2,2002.0,Action,Tecmo Koei,0.06,0.060000000000000005,-6.938893903907228e-18
Age of Empires Online,PC,2011.0,Strategy,Microsoft Game Studios,0.06,0.060000000000000005,-6.938893903907228e-18
Urban Chaos: Riot Response,PS2,2006.0,Shooter,Eidos Interactive,0.06,0.060000000000000005,-6.938893903907228e-18
Land of the Dead: Road to Fiddler's Green,XB,2005.0,Shooter,Groove Games,0.06,0.060000000000000005,-6.938893903907228e-18
The Sims 2: University,PC,2005.0,Simulation,Electronic Arts,0.06,0.060000000000000005,-6.938893903907228e-18
Rugby World Cup 2015,PS4,2015.0,Sports,Ubisoft,0.06,0.060000000000000005,-6.938893903907228e-18
Mobile Suit Gundam Seed: Never Ending Tomorrow,PS2,2004.0,Shooter,Namco Bandai Games,0.06,0.060000000000000005,-6.938893903907228e-18
Nights of Azure,PS4,2015.0,Action,Tecmo Koei,0.06,0.060000000000000005,-6.938893903907228e-18
Dungeon Keeper 2,PC,1999.0,Action,Electronic Arts,0.06,0.060000000000000005,-6.938893903907228e-18
RPG Maker 3,PS2,2004.0,Role-Playing,Enterbrain,0.06,0.060000000000000005,-6.938893903907228e-18
187: Ride or Die,XB,2005.0,Racing,Ubisoft,0.06,0.060000000000000005,-6.938893903907228e-18
MotoGP 4 - Official Game of MotoGP,PS2,2005.0,Racing,Sony Computer Entertainment,0.06,0.060000000000000005,-6.938893903907228e-18
Wings of War,XB,2004.0,Simulation,Take-Two Interactive,0.06,0.060000000000000005,-6.938893903907228e-18
Carmen Sandiego: The Secret of the Stolen Drums,PS2,2004.0,Action,BAM! Entertainment,0.06,0.060000000000000005,-6.938893903907228e-18
The Lord of the Rings: Aragorn's Quest,PS2,2010.0,Action,Warner Bros. Interactive Entertainment,0.06,0.060000000000000005,-6.938893903907228e-18
Jewel Quest IV: Heritage,DS,2011.0,Puzzle,iWin,0.06,0.060000000000000005,-6.938893903907228e-18
F1 2010,PC,2010.0,Racing,Codemasters,0.06,0.060000000000000005,-6.938893903907228e-18
The Lost Chronicles of Zerzura,PC,2012.0,Adventure,DTP Entertainment,0.06,0.060000000000000005,-6.938893903907228e-18
Ski Region Simulator,PC,2011.0,Simulation,Excalibur Publishing,0.06,0.060000000000000005,-6.938893903907228e-18
ESPN International Winter Sports 2002,PS2,2002.0,Sports,Konami Digital Entertainment,0.06,0.060000000000000005,-6.938893903907228e-18
GunPey,PSP,2006.0,Puzzle,Atari,0.06,0.060000000000000005,-6.938893903907228e-18
MX vs. ATV Supercross Encore,PS4,2015.0,Sports,Nordic Games,0.06,0.060000000000000005,-6.938893903907228e-18
Virtual Chess 64,N64,1998.0,Misc,Titus,0.06,0.060000000000000005,-6.938893903907228e-18
Friends: The One with All the Trivia,PS2,2005.0,Misc,Warner Bros. Interactive Entertainment,0.06,0.060000000000000005,-6.938893903907228e-18
Backyard NFL Football '08,PS2,2007.0,Sports,Atari,0.06,0.060000000000000005,-6.938893903907228e-18
Handball 16,PS4,2015.0,Sports,Bigben Interactive,0.06,0.060000000000000005,-6.938893903907228e-18
The Mysterious Case of Dr. Jekyll and Mr. Hyde,DS,2010.0,Adventure,O-Games,0.06,0.060000000000000005,-6.938893903907228e-18
Zatch Bell! Mamodo Battles,GC,2005.0,Fighting,Namco Bandai Games,0.06,0.060000000000000005,-6.938893903907228e-18
Motion Explosion!,X360,2011.0,Misc,505 Games,0.06,0.060000000000000005,-6.938893903907228e-18
Pump It Up: Exceed,PS2,2005.0,Misc,Mastiff,0.06,0.060000000000000005,-6.938893903907228e-18
The Lord of the Rings: The Battle for Middle-Earth II,X360,2006.0,Strategy,Electronic Arts,0.06,0.060000000000000005,-6.938893903907228e-18
Gallop Racer 2004,PS2,2004.0,Sports,Zoo Digital Publishing,0.06,0.060000000000000005,-6.938893903907228e-18
Rugby 15,PSV,2015.0,Sports,Bigben Interactive,0.06,0.060000000000000005,-6.938893903907228e-18
XGRA: Extreme G Racing Association,PS2,2003.0,Racing,Acclaim Entertainment,0.06,0.060000000000000005,-6.938893903907228e-18
Aggressive Inline,XB,2002.0,Sports,Acclaim Entertainment,0.06,0.060000000000000005,-6.938893903907228e-18
BMX XXX,GC,2002.0,Sports,Acclaim Entertainment,0.06,0.060000000000000005,-6.938893903907228e-18
Bionicle,XB,2003.0,Action,Electronic Arts,0.06,0.060000000000000005,-6.938893903907228e-18
NanoBreaker,PS2,2005.0,Action,Konami Digital Entertainment,0.06,0.060000000000000005,-6.938893903907228e-18
Tokyo Twilight Ghost Hunters,PS3,2014.0,Role-Playing,Aksys Games,0.06,0.060000000000000005,-6.938893903907228e-18
Doki-Doki Universe,PSV,2013.0,Adventure,Sony Computer Entertainment,0.06,0.060000000000000005,-6.938893903907228e-18
Pirates: The Legend of Black Kat,XB,2002.0,Adventure,Electronic Arts,0.06,0.060000000000000005,-6.938893903907228e-18
TOCA Race Driver 2: Ultimate Racing Simulator,PS2,2004.0,Racing,Codemasters,0.06,0.060000000000000005,-6.938893903907228e-18
World Poker Tour,XB,2005.0,Misc,Take-Two Interactive,0.06,0.060000000000000005,-6.938893903907228e-18
Escape from Bug Island,Wii,2006.0,Action,Eidos Interactive,0.06,0.060000000000000005,-6.938893903907228e-18
Kabuki Warriors,XB,2001.0,Action,Genki,0.06,0.060000000000000005,-6.938893903907228e-18
Gothic 3,PC,2006.0,Role-Playing,JoWood Productions,0.06,0.060000000000000005,-6.938893903907228e-18
S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,2007.0,Shooter,THQ,0.06,0.060000000000000005,-6.938893903907228e-18
Brave: A Warrior's Tale,X360,2009.0,Action,SouthPeak Games,0.06,0.060000000000000005,-6.938893903907228e-18
Archer Maclean Presents: Pool Paradise,PS2,2004.0,Sports,Ignition Entertainment,0.06,0.060000000000000005,-6.938893903907228e-18
Inversion,X360,2012.0,Shooter,Namco Bandai Games,0.06,0.060000000000000005,-6.938893903907228e-18
Need for Speed: Shift,PC,2009.0,Racing,Electronic Arts,0.06,0.060000000000000005,-6.938893903907228e-18
Sacred 2: Fallen Angel,PC,2008.0,Role-Playing,Ascaron Entertainment GmbH,0.06,0.060000000000000005,-6.938893903907228e-18
Batman: Rise of Sin Tzu,GC,2003.0,Action,Ubisoft,0.06,0.060000000000000005,-6.938893903907228e-18
Vexx,GC,2003.0,Platform,Acclaim Entertainment,0.06,0.060000000000000005,-6.938893903907228e-18
Zoo Tycoon: Complete Collection,PC,2003.0,Strategy,Microsoft Game Studios,0.06,0.060000000000000005,-6.938893903907228e-18
Warriors of the Lost Empire,PSP,2007.0,Role-Playing,Mercury Games,0.06,0.060000000000000005,-6.938893903907228e-18
Grey's Anatomy: The Video Game,Wii,2009.0,Adventure,Ubisoft,0.06,0.060000000000000005,-6.938893903907228e-18
The Witcher,PC,2007.0,Role-Playing,Atari,0.06,0.060000000000000005,-6.938893903907228e-18
Metal Gear Solid: Social Ops,PS2,2002.0,Action,Konami Digital Entertainment,0.06,0.060000000000000005,-6.938893903907228e-18
X-Men: Destiny,DS,2011.0,Action,Activision,0.06,0.060000000000000005,-6.938893903907228e-18
Coded Arms: Contagion,PSP,2007.0,Shooter,Konami Digital Entertainment,0.06,0.060000000000000005,-6.938893903907228e-18
Dragon Rage,PS2,2001.0,Shooter,3DO,0.06,0.060000000000000005,-6.938893903907228e-18
